RawPath,Sample Name,source_name
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531272_181102_snm3C_H4_AD007_indexed_contacts.txt.gz,GSM3531272,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531273_181102_snm3C_H4_AD008_indexed_contacts.txt.gz,GSM3531273,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531274_181102_snm3C_H4_AD010_indexed_contacts.txt.gz,GSM3531274,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531275_181102_snm3C_H4_AD012_indexed_contacts.txt.gz,GSM3531275,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531276_181102_snm3C_H5_AD007_indexed_contacts.txt.gz,GSM3531276,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531277_181102_snm3C_H5_AD008_indexed_contacts.txt.gz,GSM3531277,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531278_181102_snm3C_H5_AD010_indexed_contacts.txt.gz,GSM3531278,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531279_181102_snm3C_H5_AD012_indexed_contacts.txt.gz,GSM3531279,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531280_181102_snm3C_H6_AD007_indexed_contacts.txt.gz,GSM3531280,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531281_181102_snm3C_H6_AD008_indexed_contacts.txt.gz,GSM3531281,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531282_181102_snm3C_H6_AD012_indexed_contacts.txt.gz,GSM3531282,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531283_181102_snm3C_A1_AD004_indexed_contacts.txt.gz,GSM3531283,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531284_181102_snm3C_A2_AD004_indexed_contacts.txt.gz,GSM3531284,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531285_181102_snm3C_A2_AD006_indexed_contacts.txt.gz,GSM3531285,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531286_181102_snm3C_A3_AD001_indexed_contacts.txt.gz,GSM3531286,Mouse Embryonic Stem Cell Line E14
